reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOFvDLRu88ypvhqKfR9SNRHzRkjDWFYshsArnPVtkFe4mblc5x95bhMes0sZS_S31wRUdqQCfx86vugInQ,Tim Polk,https://lh3.googleusercontent.com/-1LwBi_Cdq2E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmN1B3c5DhKRQK6QFUtwrobdcbDYA/photo.jpg,Used to be reliable with good customer service. Has gone dramatically down hill.,1,0,7.99,10,"Hi Tim, please accept our sincere apologies. Can you please update the order details here or contact us at +18775851085 so that we can have a look into this right away?",05
gp:AOqpTOHZrvDT24c2XTSlfwrHqlOxYRtVX6a_IBXz0GT3rlb35q0zDqY18ErV73jGbzGSiw64WMEEErdlMSvRqQ,Kristy Kiefer,https://lh3.googleusercontent.com/-lW17b-RJRsM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucngY1GNkgaNiH7AsOaSYNaBPiizNQ/photo.jpg,Aweful. Over priced. Was not clear with I was ordering. Over charging in quarantine. Such bs.,1,0,7.98,02,,
gp:AOqpTOEb0Nm1slaj8m3r_sTIVWifoVcWf2mt9KKlcfUEExCmudL3-aHD-VBc3BDorHdY7JEH54LZGUwdAtnHGw,Hayley Mckittrick,https://lh3.googleusercontent.com/-O-CjUxtOJAc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn-lKFfgiABFAyjQh6qQyXrJkxE1w/photo.jpg,It wont let me add extra meat or anything the options are limited. Its better just going in and picking it up,1,0,7.98,04,,
gp:AOqpTOFcE2aAPU5HFLqVijiOGNcis7fYh2rHVoyMDF3crKB8UT9ra4tOBs_1pDKgEOveP7rzJhvuc5Hr138VEA,Andrea Ludowise,https://lh3.googleusercontent.com/a-/AOh14Gi9wKkC0tsN5xmBIZUppn-c90998NloLPJa6tJV,"I waited over 2 hours for 3 meals. Every time I checked the app, the delivery time changed, and it was always later than it should have been. When I called the restaurant, they said my call was the 4th one about a grubhub delivery, and to avoid the wait in the future to call them directly and request delivery. When we got the food it was cold and soggy. All grubhub offered was a 20% discount off my next order, even though I told I will never use grubhub again. I will stick with door dash.",1,0,7.99,09,,
gp:AOqpTOHXeH9wVY8BhssRFGYS-VZTHCRW8VqRRONII0dzCdv7UN4i5I4SwEQmFekAFyPADJomBS7yRZqxzcTyIw,Cesar Calderon,https://lh3.googleusercontent.com/a-/AOh14GisjiL3Rwm5kUN6NJal_tlzVoEW7USZ9Wll7YN-vQ,Terrible sign up procedure ... Webapp was a hassle... I was patient as this was a mother's day order for my mom.,1,0,7.98,08,,
gp:AOqpTOG0_KGNDXSjAmXzw3oecsq_-k-B4aaM31nn67Bv4s1mG4w1fO-_TYQ4nP6crRv9cEgcgmDMY3wdIeeqoQ,Shake N' Bake,https://lh3.googleusercontent.com/a-/AOh14GiFZ9NdGLHlCtEhy_cvI9eYVpQUDt1nN66ESc7p7g,"This is the worst delivery app possibly on the planet. I'm talking about back to back issues with drivers just not showing up and says its delivered. This is what organized crime looks like. I put my exact location via address with my apt number and still have no results. Some drivers seem to get it, but the last 2 times I've ordered no delivery whatsoever. The calling and messaging doesn't work when you're waiting for your food either, which is sad. Worst app ever. Dont download.",1,0,7.98,07,,
gp:AOqpTOELREqMO4FLuYLZD8twcRYkMGe_rfH1mZuRP7EALy-t4LVOuCB5KqZKHTmDvqW_2Bi2a_yjhKjqh_uSCw,Vondi,https://lh3.googleusercontent.com/-HBw9Y0D2Nv8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnqm6wd6sI7fRg4ETE2puoWA_HhfA/photo.jpg,"Driver completely screwed up my order and couldn't have been less helpful about it. Contacting support through this app throws you into a queue behind 50 people, but don't take your eye off the app because they'll show up, realize you're not there, and bail within a minute. Worst food delivery app by far.",1,0,7.98,05,,
gp:AOqpTOEuICil85LpnW9HAPMWvx1zloiiuJ5ygwDIUSrQkmnlUYMKwCmxVhO2KtCXFhYK7pY2aGguC0keYwzT3A,Danny George,https://lh3.googleusercontent.com/-9zWrGAlsD6Y/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck3hbzNv4bKNglTmsZpDj8HrrPNPA/photo.jpg,Got a notification for $10 off first order... It disappeared after I signed in... Then I had free delivery for 5 restaurants and that disappeared... I know magic too... I'm making this app disappear too,1,0,7.96 -- (hotfix/7.96),05,,
gp:AOqpTOE3BN3nbKQUWwIMrF_ezFt37pgYALlAiwbXHlMzHlrtIP1iBMy1KFim-hfKRWdESun_tb3w1myshNa7OQ,Liam Cromelin,https://lh3.googleusercontent.com/a-/AOh14GhXFZgPDo-wuJcVs2ZQoVWrPP0JDAlpxEDzqTv39w,"Terrible app, I ordered from a restaurant and I ended up waiting for an hour and a half and all the app did was to call the restaurant and I did and they stated it was out for delivery and it never showed",1,0,7.98,01,,
gp:AOqpTOFoxIHvPMuu7cjIz_SMVJCbLPRzMkwtLO4Qsttsqj7v2oobX_9LfxxDJPjtQoFT_U7Szft0a4sBoP-S2A,David Little,https://lh3.googleusercontent.com/-aYyzCamrStE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn2NMBqlu39hw5dhueeXG1PGfXHnQ/photo.jpg,"Sick of ordering and it being messed up, Every time! Will never use again!",1,0,7.89,02,,
gp:AOqpTOFVfFvw9IKTtAO8tselb7cOMABkHZo2tBcwgb01Pn1zTtrwH3k_C4AnGpNgAuL-YFF4V2sIJM7GMpXBng,Mihae Finnie,https://lh3.googleusercontent.com/a-/AOh14GhwNgo1GHdLG7vdb61QvWFWGaf47a2ew_7tpLjbLQ,Every time I order something the restaurant always says they never got it.,1,0,7.99,10,,
gp:AOqpTOH5dp0AN8RleMLJHXbpTdvuLd8gVuqqHPJOALxUBTzO6dSzBOFUXXT14Y9yLfruh7CRH1grQMTXeIiFqw,Shane Bricker,https://lh3.googleusercontent.com/a-/AOh14GhMDwZRLHLiQSSE3a9HAGRX7W0umBjghnrEfIm2,The app works pretty flawlessly. However the service is absolutely terrible. Food is always cold. Most restaurants where i receive good service inside dont seem to be so concerned with the quality of the grub hub orders.,1,2,7.96 -- (hotfix/7.96),04,,
gp:AOqpTOG2UX0wutDBWhCXn7_7rc7Id-bKaRor_0lMW4ZecnVcY5xEizlxhZ58q7M-HWwCp6gy9TeUB3sCVnisog,Andy King,https://lh3.googleusercontent.com/a-/AOh14Gi1ZaAywWbVsDMTI_gSY5fBoHzdjWJdrafc5npkFQ,The first time I tried to use this app to buy food for my elderly mother my order was cancelled after an hour. Tried again...order cancelled again. What a waste. Waiting for 2 refunds now.,1,1,7.99,10,,
gp:AOqpTOFs9o1FdTiTlGAazzZSs4rwlZxQBAtxYzdBEWZwQLJLGIYUgqwl30mK7JxeYSFHPuwVJ-axzk39YSjMBg,Eric McFarland,https://lh3.googleusercontent.com/a-/AOh14Gi8RynQ2lyp_1rPQ-QotDRXdw2kspxyc4KR-02dcsI,"I wish I could post the screenshots saying it was delivered, then pushed out an hour, and then cancelled. Thank you GrubHub and DoorDash for helping me save money, and stop being lazy because your apps suck. I don't think I'll be using either service again. $500 in the past month that you've previously profited from will now stay in my pocket moving forward. Thank you. If you're hungry, and it's later in the day, I recommend you find a different approach than using these services.",1,0,7.99,09,We're always looking to improve your experience. Any specific incident we can look into for you? Let us know by reaching out to +18775851085.,09
gp:AOqpTOHANFhvCR-3nlQjdF2cYP6VAqzGIy1015sS-D54pHueVlk7gEIWiVMcFHQp5-iGBaGdHJEfs7cCZJdMdg,Loida Lagares,https://lh3.googleusercontent.com/-PazEihTM1cI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnmXR497Ky8YhL6aZi654U3-Jlrbw/photo.jpg,Very upset. First time ever using this and my order was canceled after an hour and a half wait.,1,0,7.98,01,,
gp:AOqpTOHasR6CutoZ6_6MeL-krLQbGAvJl-aIqxmXcLZ_FpDoLoeA4_TJdMHbRBhBlSGpBQK-qP0FvokKpQAGZQ,Steve Mullins,https://lh3.googleusercontent.com/-r95YPmMeGNo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclsixLPdtcYEyeVs2GUL6nSu1PwJg/photo.jpg,"Excess delivery fees, after tonight I will not be using again.",1,0,7.98,05,,
gp:AOqpTOGVQIVqtSvhs6xgYcejPMqNMcnVOeH6EEfndFP00b2VBcRim-n_swcbUUCXnwTcSf2tcCMD7V8Avznr4g,Reinbert Bos,https://lh3.googleusercontent.com/-t_CygZhBGOk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckNB7jNKk-iRyp9AYNLnjx-Q5dxRQ/photo.jpg,Deceiving: constantly sending me discounts that dont work when you are checking out.,1,0,7.96 -- (hotfix/7.96),05,,
gp:AOqpTOGUNo6I_MTHeJz4ySrQQ1vD6Sql7-4oPqfbhL3wzpi98snqH-x_Kv5YXOE8VJ-j__cfHr7GsE-eDydPpA,David Wilusz,https://lh3.googleusercontent.com/-LrinqnA5TxM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmeaMz5AiyZwQJpumPcwOP9E7dW_Q/photo.jpg,They overcharge for the services they provide. Much better to go through local stores.,1,0,7.98,05,,
gp:AOqpTOEe_mhydpxIcUX6remCQlW4m9afeooDIcc0_ZGVV7rU-xhQemkkiuqe1leB-4wW6YzTqFK6pHwir7qQkw,Z longJohnson,https://lh3.googleusercontent.com/-sXPkQAqYv7k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckGQ0wCfNZZv__aonTyRmJsJhJacQ/photo.jpg,App works okay mainly gave 3 stars because last time I ordered food the driver had the dog in the car which isn't safe food handling at least in my opinion.,1,0,7.96 -- (hotfix/7.96),08,,
gp:AOqpTOGSQnToC26Ph-7IgQNw30PEaNA2eaHk1ujVI2BHejPfUBlny3yeVUbZwYxf9-PfEORowKt7XTYqRLcObA,Margaret Hartigan,https://lh3.googleusercontent.com/-OezcfVoWCoM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmu6Gf9o_T4GIfLF9XiaCIsQOfn-Q/photo.jpg,This app has worked correctly precisely once. Absolutely worthless,1,0,7.98,02,,
gp:AOqpTOEjKEo1FBv9ECosZfOCDlaYpm48jus9-PfXcyJJZIh8LL_ivfJoosGleadnLXTNHidqt0R6KBVV4kK_zA,Daniel Hermosillo,https://lh3.googleusercontent.com/-q3xh5-O2gSw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnBnb__Gl-Imwz_31TbKgaafJdCuA/photo.jpg,Over priced cold food service can't wait until this quarantine is over... Never will I use them again. Gouging is a crime!!!!,1,0,7.98,03,,
gp:AOqpTOHDZggduA4bsZd6UFmVSWDISucm3-oOuoagh_kAHtl0NbrnvRxuGa5Iqhgw0V1sg1hY_5aMmTgi67ssWA,Steve Good,https://lh3.googleusercontent.com/-7ziorj5BPy0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm86G-8MLau-KIPlqkqf0vB-hqRbQ/photo.jpg,Great concept. But once got wrong order. Then cursed at by driver. Only to find out he gave mine elsewhere. Next time wrong food. Next time items missing. Today a place we got 3 times it says we out of area . so done,1,0,7.98,06,,
gp:AOqpTOH491YUmcJNjNhfKois4QWPVLTjXOfp1JcTW4EZypSvXy3DPK1uYmw4A0_Or_Fo-aaMwUTqFs2ENVZyrA,Ryan Smucker,https://lh3.googleusercontent.com/-H4Oz6eB1j4A/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnydzTTEtCYYeC7ptMI3bEoRKtcJw/photo.jpg,"Cold food, wrong drinks 30 mins late.",1,0,7.98,03,,
gp:AOqpTOHIeU4DpeOyeFFWSyLNQAVnvX4eLmxuNp40V3qjAsIRO1fXuTiDc7Z-_aehXmBkpfgncZCrk9J_RFcskg,G Baker,https://lh3.googleusercontent.com/-zt-UJP8MPoA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckFdmfPcBzWP4JV3EVwYdwWqqlHcg/photo.jpg,So damn expensive...so not worth it! Doubled the price the restaurant charged and we were stupid enough to tip the driver thinking they deserve it...the driver yes...the app and company can kiss my a$$! Will never use again and tell everyone I know not to use it as well!,1,1,7.98,03,,
gp:AOqpTOF4iKDRPxmk3_sAoLvJzQrM_hwUUhfdZlW3itdyjtUm22YpH3XTAIbegaM0VlTE8RYRcLHkJgaN0PBm9A,Julie Childs,https://lh3.googleusercontent.com/-M9xAkRPApqM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclhs53yKMGH9wX_P7TaJmvDobN9GQ/photo.jpg,Always cancelling orders!!,1,0,7.99,08,,
gp:AOqpTOFic128YQLSbdQWscGg5GYlkzG1mjl4dzts-B4JWbQ5km1ELdtzaDvveR1_1QrdCJSOXw7vF7rjfO7apw,Tressa Bell,https://lh3.googleusercontent.com/-cw3SQuoFNlU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckBYWDgnglhy3IR1PEdfX05KZTszg/photo.jpg,Not so much the app but the service. Placed an order and it was delayed twice. Contacted support and they tried to blame the restraunt. Called the restraunt and it had been picked up already. Then my order is cancelled. Funny how that worked out. On top of that by the time they cancelled it most places closed.,1,1,7.83,09,,
gp:AOqpTOHI6TcuLV-eYas8LqwP8GhAGb5Rf6r1vCTdSm39H5GqkxRKP5OJpCSqwbETGDgaAj0wkMxMbbQb6vMfAg,Valerie Currence,https://lh3.googleusercontent.com/a-/AOh14GjnFNvvGvEQuz0cujcyEET8nYILKngIsEr7-L3Oqw,Ever time I oder it's delayed or cancelled. Tbh I am tired of that stuff.,1,1,7.98,05,,
gp:AOqpTOFVDAznfSdaPER5NYC009AM7T5OOa1iOhgfpRVtQdl6i2c6BLM4vT9pjziR2uc144Og5EFg1OfZAhldig,Adrienne Ware,https://lh3.googleusercontent.com/a-/AOh14Gir9c7cokeIdMESlbRmRBUsq_eukBRKy-Q-aD1KRg,So many errors. Rude driver is at straw.,1,0,7.94,04,,
gp:AOqpTOGvBsRt79exNzjHRtStOWOOgBIlg5y1XrXpIrUx74d31ZFS8tyln3xxaKWhEvk7ZlvNHI7Cdd8KU2IvUw,Anthony Wilson,https://lh3.googleusercontent.com/-Eug8GQNxvcg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn7RFT6Lvg3ylUoWbj3Pbn4u0WRQw/photo.jpg,"I thought I previously got a discount to work so I posted a nice review thanking this company. I believe it forced charge my card and denied the coupon anyways. Totally valid, sorta feel scammed now. I completely redact all prior ratings and I believe they set me up to say nice things the first time. Well this is definitely truer than most things you read. In the name of Chris Delia... Doesn't break me Holmes but yeah realized I didn't get the discount so company is not cool ya know?!",1,0,7.99,07,We'll look into this issue for you. Please send us a note at +18775851085 so that we can follow up.,08
gp:AOqpTOG4cdVMQW_JwUms1O29DK0UjtP0yR1aJeSXW0tBQPnmpGkI6_wUuQ-DkM9NGYR0XZcfstvh_aaKnShtIA,chieff5288,https://lh3.googleusercontent.com/-H5pWBr2Bvtk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclmi1jIZQ4-i6u3GEr1PeGmdEfSzg/photo.jpg,"The app worked well. The service in my area (Las Vegas) was the worst part. Children would deliver the food, not the adult! (contamination issue)! Every delivery would result in a horrible call from the driver. I do not recommend using this service.",1,0,7.99,10,,
gp:AOqpTOEzpgSuicotmNGoEhuKOdVtsXmg4I4XF4SCBG9GlU65jwntrUoeASwEAGyHkZDYLk8oSIOf3yICKCniSg,Jon Aguilar,https://lh3.googleusercontent.com/a-/AOh14GhDXhSl4VEwe2XoOESacr6XEfYCbkyaZzAidNLv2gQ,"Nice when things go smoothly, extremely frustrating when they don't. Made it virtually impossible to cancel an order after being 2 1/2 hours past the quoted delivery time. It even mocked me asking for a review literally hours before my order even actually arived. Many things were wrong with this and it wasn't just the food.",1,0,7.98,05,,
gp:AOqpTOE8uMyqst_65hJcdoDlvBfoxx94LdevZbENS5L02haiPr_ebMhi537sg0SxzOuJ6JSkXIIiODqpFPEbpA,Julien S,https://lh3.googleusercontent.com/a-/AOh14GgqGva3OlDKuSEJlHeHHT5T8-t3tmF7Ds0mzrWcjQ,Every order is wrong or has issues.,1,0,7.98,05,,
gp:AOqpTOFq9ZeFcPKHJ7YZOP8-NgTcMoTJmi42jyAbSEKBznt07oJzC6xGByA3Rx74ON7Wfy1DDoC4FlJp6I9oBA,Amanda Emery,https://lh3.googleusercontent.com/a-/AOh14GhMa2RzNYhHN5pYYgEysl8M_9yzKW_BR3mEYht4Lw,"DO NOT USE THIS APP! Three times in a row it took upwards of 3 hours to get my food. This last time the food sat for more than an hour and there was ""no driver assigned"" to pick it up. Maybe if you don't have a driver, then don't take the order. This is poor business and they charge crazy rates. I ordered food from Doordash and Grubhub at tue same time. Doordash came in under an hour, while Grubhub still hadn't assigned a driver after almost 2 hours.",1,3,7.98,03,,
gp:AOqpTOEg0bqf4qNJI9YvOx8fz8vgtx5RPs-AKrPQPeUyhYlIDdVFhz4eFdimN4Zce3DXA-6YwYy5-if6p9yKCQ,Chuck D,https://lh3.googleusercontent.com/a-/AOh14GhvKdDQOxA2cdMighQQoqU7sfIaCUbtWI9v0Qkk,Tried to turn off contact free delivery and magically was still marked as such. So let's hope the food is delivered to the right place.,1,0,7.98,03,,
gp:AOqpTOGHGGR6D9pZnTC3biGvYixSsvy0c4XNup6ldIEd-7p7r7IB2Kq2wt7NQLA7Lh--j0LHYmsZ3wskqLHshw,James Omalley,https://lh3.googleusercontent.com/-D9HnjI1ZA-4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclsTZaQYp4UNJbmiwaXk4LLC7Sv_w/photo.jpg,Be careful. They add tax to the tip.,1,1,7.98,09,,
gp:AOqpTOFATxM_pEG5Kj0GHtkjqrgWf8roZ9GSa-0_kbHHp9GFe_pthtkB2FNKYVDHFAqd4wi8JYXMn4Ed1X9xTw,Robert Ceniceros,https://lh3.googleusercontent.com/a-/AOh14GhvEsFFr-H9o2UfXH-gVMrfeahEKJPgHAs6iK63Ag,It was ok the first time. Now I've been waiting for an hour still haven't got my food. The app says my food was delivered 15 minutes ago so things aren't looking good. Definitely not doing this again!!!!,1,0,7.94,01,,
gp:AOqpTOEZQZ3KIl8tvhO0jBSneypHj1nM_qEnODufag7yHOKm-x9O2PJVFxTJBtsaeI7K50yTJzv5kip0Hmb6nQ,Justice Watson,https://lh3.googleusercontent.com/-H-D2otUjA4E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnbfpntOHnsiBDEy0oEhpoBNziBOA/photo.jpg,"I never got my food, I was starving. I won't ever download this again. Waste of time. They are always extending the amount of time it takes to be delivered. Get it together , it's food delivery , it's not that hard . I wanted food when I ordered not an hour and a half later .",1,0,7.96 -- (hotfix/7.96),02,,
gp:AOqpTOG2RWzk9iw-HLbZ6dzrffaEXqilrxLHbJdqEsz5XvsYNcshWusrrVDtcKqwkMj_FmI3pUkJdKQANgFpSg,Robert Gwinn,https://lh3.googleusercontent.com/-m177eB28z0w/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucntRpNIPb1a3dAmzu31jYu3lfTdnA/photo.jpg,Would give 0 stars if able! Will NEVER use again!,1,0,7.98,01,,
gp:AOqpTOGcy-1UJ1wR3fkMNSvK3HUkBZGnW4ve3y2spqizEEFNDVqcBxDuU4Tj18qHloyA7FNlngYjGaH6cInw-A,Sapphire Corundum,https://lh3.googleusercontent.com/a-/AOh14GhiehF6VrICRd73ZflEsUqrXx4JVylJV0ZPmnLtpA,"Grubhub+ and restaurant perks are now jumbled. I was supposed to get $10 discount after spending $100 at the participating restaurants, which I have a few times. A couple days ago I spent $100 it said I earned a $10 discount. Now the discount is gone. I used the perks discount offered by a restaurant then I received a email from grubhub that said I just earned the discount I already used. I hope they correct this issue. They stopped showing reviews for some restaurants.",1,24,7.98,02,,
gp:AOqpTOG3ODGVRQggdMg0QiOA_VBMVVDI8v11cM7PVbWWVBTA2AvMPKdpyRRu0lPdvuUyfLeqlkTcID72alIhww,Meron Abate,https://lh3.googleusercontent.com/-J-329apF--E/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmATGWRoQ6nQw1E0HCg5Aoi-xjJmQ/photo.jpg,Orders always get delayed and customer service takes so long to do the least.,1,0,7.96 -- (hotfix/7.96),01,,
gp:AOqpTOECk8Wq0JiOJuIQ4Xczwz_frsbFzFLWRvalhnu3kEK5st_FlgV-GmGsjUrK00swK0TddZ88iv5pYoK7qQ,Alex RightChoiceSeniorCustomerService,https://lh3.googleusercontent.com/-d5cJoacMgFE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckYJEEhsJBKa2G0qlmlr8c7M_kcRQ/photo.jpg,"Worst service online customer service, and online chat service is taking forever, food never was delivered but was charged",1,0,7.98,05,,
gp:AOqpTOETsZFFKfh5JjKxqQ2poBMtDMXzHY_bUodvIl7rAMdClnh32b4_pTal6YAUn3VLFDTRkTrtlQjBFbmhRw,JC Rigg,https://lh3.googleusercontent.com/a-/AOh14GjVU0mZBf0Yer0ydeXTRWc2qACULTi0-BCpSUAInA,"Often takes 2 hours after food is ordered to arrive,unpredictable and unreliable service. Uninstalling and never using this garbage service again.",1,0,7.96 -- (hotfix/7.96),01,,
gp:AOqpTOGkP3Ky8PkTb7NVx2e7OGvD-pmtgxFh4jE-Kdavor3kTF2FPVUM8fQEVtAUbqpNUPUMVLg4ekTdQ03HKg,Matthew James,https://lh3.googleusercontent.com/a-/AOh14GizlvuOvMXwLEHXfq-OV6dSF5IS5s2i2q_U8Tmq,Unable to cancel your order almost as soon as you place it. Support is very unhelpful and if the drivers are taking forever you're just SOL. Don't waste your time... use a different app for delivery.,1,0,7.98,03,,
gp:AOqpTOG7ACYeRVpx0bVEFdXw50u99sNXEYTG3R8mCTkakQ1ZWI2RLbJr6K_khoDX3TFfy9u4VTkKDKWQnvo1fQ,David Smith,https://lh3.googleusercontent.com/a-/AOh14Gg0hjKo7jaGFXh4sI22sxtVWOc8Z1G8VUKHv_R95A,Literally never does this company deliver my food correctly. The app used location data for my address even though i manually entered it and was wrong. Total piece of garbage.,1,0,7.98,04,,
gp:AOqpTOHl1EfZA3YZ6qmOZ_eQRbMCYUT4GZQUUVglw4NGhunjFpkkgdy-0KimQ5nhdvBmm72EHFSEbz48a1RG5A,Patrick Foster,https://lh3.googleusercontent.com/-R5IboyxWlIE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnPwCherLx6nvmI8bWoa-NCJI9yaA/photo.jpg,"First time I tried the app, I went through the whole thing. I ordered everything I wanted and set up my credit card and when I hit the process order button it came up with error message with try again over and over, by now it's getting later than I wanted to eat. So instead I uninstalled it.",1,0,,10,,
gp:AOqpTOERZmaZ5USI6u_w27X9AW2E_Zb-s6E9CklLEVFIVyS1lb0MtAzx5-bdsoc-RADukue-ZeKHV7TutEBw6Q,Banned of Hammers,https://lh3.googleusercontent.com/a-/AOh14GjlWZAvSrH3cmJD8eDoZ_ji8a039v_nNDpcjyDdPg,Don't use this or door dash right now. they are purposely jacking up the fees to take away from local businesses affected by the viral outbreak. support your local restaurants and businesses by going and picking up do not order from this greedy app.,1,0,7.98,02,,
gp:AOqpTOF-6j8d7KP_Y1HaN3ivfbFlwMWUhWKb-F70y2lT4_KGFu1p45mcB6ueo0SWa3UauobowWinnoIZNn6RyA,Micah Armagost,https://lh3.googleusercontent.com/-jyXvOmaCygk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckWKB_XEuajlAHFhg9M4hit8GWoZw/photo.jpg,"Poor service, very unreliable",1,0,7.99,08,,
gp:AOqpTOFt0P84CCW1ebq5JN_qeGXkhgYX0gVsvtUMKE9G8LXUNjXW4hpJQUIZeIG6_ldupbb2ebXBpF3IPqFNzQ,chris mutton,https://lh3.googleusercontent.com/-zhHA2h59alg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnZdwx4hKIlOps0gJ8dcCy8SPR7WQ/photo.jpg,"Says discount is automatically applied at checkout yet I'm still paying full price, dont offer it if it wont work",1,0,7.96 -- (hotfix/7.96),01,Hello! Feel free to give us a call at 877-585-1085 so we can look into this for you!,01
gp:AOqpTOGoZNYbxmTARUjn072wkgN994zFDM7bmupzzoLaY_YNjU7mtMi0NWCCJmva7T2xCKgrR0AxnYpnjF1iBg,Mr. Ramirez,https://lh3.googleusercontent.com/a-/AOh14GhIuH2gr2VjH3krC7CIIl2E4OEPUMGd29eQ7ZwXZg,Like ordering for google over the last pass and being asked a 10p questions for added flavor try China. THAI. zRngland Norway oh you can not travel we will fly you there lol.,1,0,7.99,10,,
